id;type;url;ip;date;
"3459";"LokiBot";"http://ajmanz.gq/moetfri/Panel/five/fre.php";"103.63.2.227";"24-07-2018";
"3460";"LokiBot";"http://akito.be/admin/Panel/five/fre.php";"akito.be";"24-07-2018";
"3461";"LokiBot";"http://al-khareef.com/wp-admin/network/css/css/cas/fre.php";"160.153.162.20";"24-07-2018";
"3462";"LokiBot";"http://al-khareef.com/wp-admin/network/css/css/pmb/fre.php";"160.153.162.20";"24-07-2018";
"3463";"LokiBot";"http://allstroyka.by/media/five/fre.php";"93.125.99.83";"24-07-2018";
"3464";"LokiBot";"http://allstroyka.by/plugins/five/fre.php";"93.125.99.83";"24-07-2018";
"3465";"LokiBot";"http://ambite.usa.cc/ml/tm4/lok/panel/fre.php";"ambite.usa.cc";"24-07-2018";
"3466";"LokiBot";"http://americas-tsubaki-nakashima.com/machine/loki.fre.php";"americas-tsubaki-nakashima.com";"24-07-2018";
"3467";"LokiBot";"http://ammachegroup.com/law/wp-content/Panel/five/fre.php";"5.77.39.34";"24-07-2018";
"3468";"LokiBot";"http://antespan.com/Ogodor/Panel/five/fre.php";"111.90.144.61";"24-07-2018";
"3469";"LokiBot";"http://apacino-wire.ga/offor/Panel/five/fre.php";"217.146.91.100";"24-07-2018";
"3470";"LokiBot";"http://apostleman.us/doc/file/fre.php";"apostleman.us";"24-07-2018";
"3471";"LokiBot";"http://appollends.ml/lends/fre.php";"appollends.ml";"24-07-2018";
"3472";"LokiBot";"http://asterixenergy.in/04Oct2016/bukpanel/five/fre.php";"103.8.124.201";"24-07-2018";
"3473";"LokiBot";"http://azmiry.com/includes/roun619/fre.php";"207.174.215.154";"24-07-2018";
"3474";"LokiBot";"http://beancart.ru/ten/jays/fre.php";"beancart.ru";"24-07-2018";
"3475";"LokiBot";"http://boyade.ml/dope/bidd/fre.php";"195.20.48.165";"24-07-2018";
"3476";"LokiBot";"http://braithwalte.co.uk/jojo/five/fre.php";"braithwalte.co.uk";"24-07-2018";
"3477";"LokiBot";"http://braithwalte.co.uk/smith/five/fre.php";"braithwalte.co.uk";"24-07-2018";
"3478";"LokiBot";"http://cabaro.ru/loki/Panel/five/fre.php";"cabaro.ru";"24-07-2018";
"3479";"LokiBot";"http://cafe-family-club.by/Data/Bin/five/fre.php";"93.125.99.43";"24-07-2018";
"3480";"LokiBot";"http://camprai.com/syd/Panel/fre.php";"185.9.147.105";"24-07-2018";
"3481";"LokiBot";"http://cavenaghi-it.com/bossa/fre.php";"198.54.117.200";"24-07-2018";
"3482";"LokiBot";"http://c-gustavo.website/vsta/vida/update/kamsy/sun/gustavo/solar/gem/fre.php";"c-gustavo.website";"24-07-2018";
"3483";"LokiBot";"http://chidodo.gq/bwet/panel/five/fre.php";"chidodo.gq";"24-07-2018";
"3484";"LokiBot";"http://clovergr.com/img/Panel/five/fre.php";"212.129.17.236";"24-07-2018";
"3485";"LokiBot";"http://codeengg.com/css/codeengg/Panel/five/fre.php";"148.251.31.172";"24-07-2018";
"3486";"LokiBot";"http://codeengg.com/fonts/codeeng/Panel/five/fre.php";"148.251.31.172";"24-07-2018";
"3487";"LokiBot";"http://codeengg.com/images/codeng/Panel/five/fre.php";"148.251.31.172";"24-07-2018";
"3488";"LokiBot";"http://conservemos.com/css/wps/wps/cj/fre.php";"144.217.181.73";"24-07-2018";
"3489";"LokiBot";"http://csabulk.com/wp-admin/lewy/sun/zeya/solar/gem/fre.php";"csabulk.com";"24-07-2018";
"3490";"LokiBot";"http://currentpanel.ml/too/fre.php";"currentpanel.ml";"24-07-2018";
"3491";"LokiBot";"http://cyber-loki.gq/nexx/five/fre.php";"103.63.2.227";"24-07-2018";
"3492";"LokiBot";"http://darartcraft.com/new/fiv/fre.php";"198.23.58.117";"24-07-2018";
"3493";"LokiBot";"http://darrassaad.com/com/six/fre.php";"darrassaad.com";"24-07-2018";
"3494";"LokiBot";"http://davegeorgevo.com/include/davegeorgevo/Panel/five/fre.php";"192.169.233.24";"24-07-2018";
"3495";"LokiBot";"http://davidprimus.gq/val/five/fre.php";"103.63.2.227";"24-07-2018";
"3496";"LokiBot";"http://dcm2195.com/cgi/cgi-bin/Panel/five/fre.php";"dcm2195.com";"24-07-2018";
"3497";"LokiBot";"http://dcm2195.com/iOgpoweiru/Panel/five/fre.php";"dcm2195.com";"24-07-2018";
"3498";"LokiBot";"http://delamodegroup.com/sam101/fre.php";"45.122.138.6";"24-07-2018";
"3499";"LokiBot";"http://detini.nut.cc/ml/tm5/lok/panel/fre.php";"detini.nut.cc";"24-07-2018";
"3500";"LokiBot";"http://divesrestyle.co/office/fre.php";"198.187.29.22";"24-07-2018";
"3501";"LokiBot";"http://domainsender.info/sun/five/fre.php";"domainsender.info";"24-07-2018";
"3502";"LokiBot";"http://dubzfile.ml/run/Panel/five/fre.php";"103.63.2.227";"24-07-2018";
"3503";"LokiBot";"http://dubzfile.tk/zin/Panel/five/fre.php";"103.63.2.227";"24-07-2018";
"3504";"LokiBot";"http://earlhome.gq/Earl/Panel/five/fre.php";"earlhome.gq";"24-07-2018";
"3505";"LokiBot";"http://earthtekniks.com/js/audioplayer/js/vxz/pmx/fre.php";"166.62.28.133";"24-07-2018";
"3506";"LokiBot";"http://easywingsways.ru/july/five/fre.php";"easywingsways.ru";"24-07-2018";
"3507";"LokiBot";"http://eferiwalabd.com/admin/Panel/five/fre.php";"209.99.40.223";"24-07-2018";
"3508";"LokiBot";"http://egom88.xyz/good/fre.php";"181.174.165.202";"24-07-2018";
"3509";"LokiBot";"http://eleletieleleparthard.ga/ari/Panel/fre.php";"eleletieleleparthard.ga";"24-07-2018";
"3510";"LokiBot";"http://eliscoinc.com/jmoris/five/fre.php";"127.0.0.1";"24-07-2018";
"3511";"LokiBot";"http://enteqris.com/dee/ip/fre.php";"enteqris.com";"24-07-2018";
"3512";"LokiBot";"http://enternatinlogs.ga/wp-content/Panel/five/fre.php";"166.62.28.81";"24-07-2018";
"3513";"LokiBot";"http://eprint.com.ng/images/webpanel/fre.php";"162.214.10.193";"24-07-2018";
"3514";"LokiBot";"http://eweeodoy.ru/nin/jays/fre.php";"104.237.196.27";"24-07-2018";
"3515";"LokiBot";"http://falsekajouic.com/001/panel/five/fre.php";"111.90.146.95";"24-07-2018";
"3516";"LokiBot";"http://fashionstune.com/bd/lok/fre.php";"103.48.119.225";"24-07-2018";
"3517";"LokiBot";"http://feg-sg.us/zeli/kuki/zilo/zero/fre.php";"feg-sg.us";"24-07-2018";
"3518";"LokiBot";"http://fufeng-groups.com/Cloud/Panel/fre.php";"54.72.130.67";"24-07-2018";
"3519";"LokiBot";"http://gabtlc.com/loki/Panel/fre.php";"82.221.129.19";"24-07-2018";
"3520";"LokiBot";"http://gehwol.tk/bossun/five/fre.php";"103.63.2.227";"24-07-2018";
"3521";"LokiBot";"http://gen2power.com.au/wp-admin/includes/class/fre.php";"27.121.64.45";"24-07-2018";
"3522";"LokiBot";"http://gfxtra.us/temp/five/fre.php";"gfxtra.us";"24-07-2018";
"3523";"LokiBot";"http://henrikoffice.tk/mineown/five/fre.php";"henrikoffice.tk";"24-07-2018";
"3524";"LokiBot";"http://hitech-mfg.cf/young/dumb/fre.php";"195.20.49.41";"24-07-2018";
"3525";"LokiBot";"http://hmstrades.com/jskhdbroken/Panel/five/fre.php";"185.209.160.30";"24-07-2018";
"3526";"LokiBot";"http://homelandrealty.cf/biyond/five/fre.php";"homelandrealty.cf";"24-07-2018";
"3527";"LokiBot";"http://hta.duckdns.org/excel/fre.php";"162.248.73.28";"24-07-2018";
"3528";"LokiBot";"http://hta.duckdns.org:7474/excel/fre.php";"162.248.73.28";"24-07-2018";
"3529";"LokiBot";"http://hydeoutent.com/app/Panel/five/fre.php";"66.198.240.13";"24-07-2018";
"3530";"LokiBot";"http://ininox.com/.well-known/panel/five/fre.php";"103.63.2.227";"24-07-2018";
"3531";"LokiBot";"http://ininox.com/felix-navidad/Panel/five/fre.php";"103.63.2.227";"24-07-2018";
"3532";"LokiBot";"http://ininox.com/paulingp/paulo/fre.php";"103.63.2.227";"24-07-2018";
"3533";"LokiBot";"http://ionsl.xyz/temp/Panel/five/fre.php";"31.220.40.22";"24-07-2018";
"3534";"LokiBot";"http://ipvhosted.duckdns.org/newmarch/fre.php";"192.169.69.25";"24-07-2018";
"3535";"LokiBot";"http://ipvhosted.duckdns.org/rmarch/fre.php";"192.169.69.25";"24-07-2018";
"3536";"LokiBot";"http://ipvhosted.duckdns.org:6060/newmarch/fre.php";"192.169.69.25";"24-07-2018";
"3537";"LokiBot";"http://ipvhosted.duckdns.org:6060/rmarch/fre.php";"192.169.69.25";"24-07-2018";
"3538";"LokiBot";"http://isdore.svchrome.net/panel/fre.php";"188.241.39.10";"24-07-2018";
"3539";"LokiBot";"http://jafcoindustries.com/php/panel/five/fre.php";"181.214.31.161";"24-07-2018";
"3540";"LokiBot";"http://jalango.co.ke/js/loki/fre.php";"136.243.106.204";"24-07-2018";
"3541";"LokiBot";"http://jeffbond.cf/chris/five/fre.php";"jeffbond.cf";"24-07-2018";
"3542";"LokiBot";"http://jgspodbxha.ml/obinna/fre.php";"jgspodbxha.ml";"24-07-2018";
"3543";"LokiBot";"http://jpsourcing.us/loki/panel/five/fre.php";"62.77.153.110";"24-07-2018";
"3544";"LokiBot";"http://jvl-jp.co/buggatiferrari/fre.php";"45.122.138.6";"24-07-2018";
"3545";"LokiBot";"http://kalber.xyz/temp/Panel/five/fre.php";"31.220.40.22";"24-07-2018";
"3546";"LokiBot";"http://kaokao-twn.com/slampt56/lopityu/fre.php";"45.122.138.6";"24-07-2018";
"3547";"LokiBot";"http://kaokao-twn.com/yerter/getyu/fre.php";"45.122.138.6";"24-07-2018";
"3548";"LokiBot";"http://karenandkarren.com/multi980/mertyui989/fre.php";"198.54.117.200";"24-07-2018";
"3549";"LokiBot";"http://katersplugings.tk/victor/wp-content/uploads/Panel/five/fre.php";"195.20.43.18";"24-07-2018";
"3550";"LokiBot";"http://kc222.pw/kc2/css/css/fre.php";"kc222.pw";"24-07-2018";
"3551";"LokiBot";"http://kc3nj.loan/3kc/xxx/xxx/fre.php";"91.223.82.78";"24-07-2018";
"3552";"LokiBot";"http://kheeda.com/admin/Panel/five/fre.php";"208.91.199.152";"24-07-2018";
"3553";"LokiBot";"http://klassy.bs-shipmanaqement.com/lewy/sun/barron/solar/gem/fre.php";"klassy.bs-shipmanaqement.com";"24-07-2018";
"3554";"LokiBot";"http://klassy.bs-shipmanaqement.com/lewy/sun/quakes/solar/gem/fre.php";"klassy.bs-shipmanaqement.com";"24-07-2018";
"3555";"LokiBot";"http://klassy.bs-shipmanaqement.com/lewy/sun/zeya/solar/gem/fre.php";"klassy.bs-shipmanaqement.com";"24-07-2018";
"3556";"LokiBot";"http://kred.bs-shipmanaqement.com/lavi/larry/nel/five/fre.php";"kred.bs-shipmanaqement.com";"24-07-2018";
"3557";"LokiBot";"http://kred.bs-shipmanaqement.com/lavi/teri/nel/five/fre.php";"kred.bs-shipmanaqement.com";"24-07-2018";
"3558";"LokiBot";"http://lafret.com/bincgi/Panel/five/fre.php";"lafret.com";"24-07-2018";
"3559";"LokiBot";"http://ledrazen.com/lewy/sun/quakes/solar/gem/fre.php";"ledrazen.com";"24-07-2018";
"3560";"LokiBot";"http://ledrazen.com/lewy/sun/zeya/solar/gem/fre.php";"ledrazen.com";"24-07-2018";
"3561";"LokiBot";"http://lenet.usa.cc/ml/no2/lok/panel/fre.php";"lenet.usa.cc";"24-07-2018";
"3562";"LokiBot";"http://levi.petshopbuvara.rs/zeya/anel/five/fre.php";"levi.petshopbuvara.rs";"24-07-2018";
"3563";"LokiBot";"http://littleindiadentist.com.sg/service/win/panel/fre.php";"101.100.203.40";"24-07-2018";
"3564";"LokiBot";"http://loggerkeys.pw/EBkpage/webpage/five/fre.php";"loggerkeys.pw";"24-07-2018";
"3565";"LokiBot";"http://loggerkeys.pw/script/panel/five/fre.php";"loggerkeys.pw";"24-07-2018";
"3566";"LokiBot";"http://loggerkeys.us/Ebukafile/EbukaPanel/five/fre.php";"198.54.116.149";"24-07-2018";
"3567";"LokiBot";"http://loggerkeys.us/izufile/five/fre.php";"198.54.116.149";"24-07-2018";
"3568";"LokiBot";"http://loggerkeys.us/Izuuadmin/Panel/five/fre.php";"198.54.116.149";"24-07-2018";
"3569";"LokiBot";"http://lokipanelhostingnew.ml/share/dave/five/fre.php";"lokipanelhostingnew.ml";"24-07-2018";
"3570";"LokiBot";"http://lovaniacreative.com/wp-content/upgrade/Panel/five/fre.php";"220.158.201.10";"24-07-2018";
"3571";"LokiBot";"http://lstrasfer.com/loki/Panel/five/fre.php";"lstrasfer.com";"24-07-2018";
"3572";"LokiBot";"http://lumicelntro.cf/obinna/five/fre.php";"lumicelntro.cf";"24-07-2018";
"3573";"LokiBot";"http://majesticraft.com/ema/Panel/five/fre.php";"majesticraft.com";"24-07-2018";
"3574";"LokiBot";"http://manazaheerwhm.cf/file/sap/five/fre.php";"manazaheerwhm.cf";"24-07-2018";
"3575";"LokiBot";"http://martial.ml/admin/fre.php";"martial.ml";"24-07-2018";
"3576";"LokiBot";"http://masterwork.kelvin.slivani.com/cashout/fre.php";"masterwork.kelvin.slivani.com";"24-07-2018";
"3577";"LokiBot";"http://mauroescada.com/sitepro/src/mauroe/Panel/five/fre.php";"190.210.176.190";"24-07-2018";
"3578";"LokiBot";"http://mclhk-net.com/hiswounds/fre.php";"mclhk-net.com";"24-07-2018";
"3579";"LokiBot";"http://mclhk-net.com/podv9d/gaf4dhl/fre.php";"mclhk-net.com";"24-07-2018";
"3580";"LokiBot";"http://mdpi-consulting.com/tall8/five/fre.php";"184.107.112.115";"24-07-2018";
"3581";"LokiBot";"http://meta-mim.in/wp-includes/js/pzy/fre.php";"184.168.131.233";"24-07-2018";
"3582";"LokiBot";"http://mgtdefencebases.com/loki1/fre.php";"mgtdefencebases.com";"24-07-2018";
"3583";"LokiBot";"http://mgtdefencebases.com/loki3/fre.php";"mgtdefencebases.com";"24-07-2018";
"3584";"LokiBot";"http://micol.date/mico/xxv/xxv/fre.php";"91.223.82.78";"24-07-2018";
"3585";"LokiBot";"http://minex.docsign.services/minex/l/fre.php";"minex.docsign.services";"24-07-2018";
"3586";"LokiBot";"http://mini-azs.com.ua/adminx/menuadmin/obi/panel/five/fre.php";"194.28.85.29";"24-07-2018";
"3587";"LokiBot";"http://mtene.nut.cc/ml/timb4/lok/panel/fre.php";"mtene.nut.cc";"24-07-2018";
"3588";"LokiBot";"http://mulanpyss.com/loki/fre.php";"45.122.138.116";"24-07-2018";
"3589";"LokiBot";"http://ncfloors.ga/dock/star/fre.php";"195.20.50.205";"24-07-2018";
"3590";"LokiBot";"http://ndrogaliz.ml/petit/five/fre.php";"ndrogaliz.ml";"24-07-2018";
"3591";"LokiBot";"http://nitikaphorma.co/arab/fre.php";"nitikaphorma.co";"24-07-2018";
"3592";"LokiBot";"http://nitikaphorma.co/dark/fre.php";"nitikaphorma.co";"24-07-2018";
"3593";"LokiBot";"http://nitikaphorma.co/fran/fre.php";"nitikaphorma.co";"24-07-2018";
"3594";"LokiBot";"http://nunuseasondoggy.ga/max2/Panel/fre.php";"nunuseasondoggy.ga";"24-07-2018";
"3595";"LokiBot";"http://nunuseasondoggy.ml/moi/Panel/fre.php";"nunuseasondoggy.ml";"24-07-2018";
"3596";"LokiBot";"http://nunuseasondoggy.tk/xtra/Panel/fre.php";"nunuseasondoggy.tk";"24-07-2018";
"3597";"LokiBot";"http://obiltrate.ru/doit1/fre.php";"obiltrate.ru";"24-07-2018";
"3598";"LokiBot";"http://oceanlinkmarrine.com/loki2/fre.php";"127.0.0.1";"24-07-2018";
"3599";"LokiBot";"http://oilwell.pw/kc1/css/css/fre.php";"91.223.82.78";"24-07-2018";
"3600";"LokiBot";"http://okepay.club/mon/Panel/five/fre.php";"101.50.1.26";"24-07-2018";
"3601";"LokiBot";"http://oooinfo.ooo/temp/Panel/five/fre.php";"oooinfo.ooo";"24-07-2018";
"3602";"LokiBot";"http://oshapra.com/oko/Panel/five/fre.php";"oshapra.com";"24-07-2018";
"3603";"LokiBot";"http://pandemoniumsp.ml/bryan/fre.php";"pandemoniumsp.ml";"24-07-2018";
"3604";"LokiBot";"http://paradisegarment.com/wp-admin/css/coco/five/fre.php";"paradisegarment.com";"24-07-2018";
"3605";"LokiBot";"http://paradisegarment.com/wp-admin/css/limbo/five/fre.php";"paradisegarment.com";"24-07-2018";
"3606";"LokiBot";"http://paylesssignandprinters.ca/alyn/panel/fre.php";"69.90.161.175";"24-07-2018";
"3607";"LokiBot";"http://paylesssignandprinters.ca/dede/panel/fre.php";"69.90.161.175";"24-07-2018";
"3608";"LokiBot";"http://paylesssignandprinters.ca/sizzzza/panel/fre.php";"69.90.161.175";"24-07-2018";
"3609";"LokiBot";"http://paylesssignandprinters.ca/uuuu/panel/fre.php";"69.90.161.175";"24-07-2018";
"3610";"LokiBot";"http://pesinatrading.net/sql/Panel/five/fre.php";"31.186.8.89";"24-07-2018";
"3611";"LokiBot";"http://photonewsiq.com/wp-admin/css/admin/panel/five/fre.php";"27.121.64.105";"24-07-2018";
"3612";"LokiBot";"http://pldtdsll.net/sertyu45/teryu34/fre.php";"45.122.138.6";"24-07-2018";
"3613";"LokiBot";"http://pollogroup.ru/halona/panel/fre.php";"pollogroup.ru";"24-07-2018";
"3614";"LokiBot";"http://prassqautor.in/evil/Panel/five/fre.php";"prassqautor.in";"24-07-2018";
"3615";"LokiBot";"http://predictindia.co/loki/Panel/five/fre.php";"145.239.200.17";"24-07-2018";
"3616";"LokiBot";"http://primausaha.net/val/Panel/five/fre.php";"114.57.247.161";"24-07-2018";
"3617";"LokiBot";"http://profirst.com.vn/e7/five/fre.php";"112.78.2.103";"24-07-2018";
"3618";"LokiBot";"http://profirst.com.vn/sayed/five/fre.php";"112.78.2.103";"24-07-2018";
"3619";"LokiBot";"http://proprieta.com.au/classes/commons/include/fre.php";"27.121.64.158";"24-07-2018";
"3620";"LokiBot";"http://purefbleads.com/pepsa/fre.php";"purefbleads.com";"24-07-2018";
"3621";"LokiBot";"http://raphpanels.tk/rick/fre.php";"104.27.154.216";"24-07-2018";
"3622";"LokiBot";"http://rdp-secured.duckdns.org/server/fre.php";"185.227.83.47";"24-07-2018";
"3623";"LokiBot";"http://rdp-secured.duckdns.org:1717/server/fre.php";"185.227.83.47";"24-07-2018";
"3624";"LokiBot";"http://redsseammgt.com/loki5/fre.php";"127.0.0.1";"24-07-2018";
"3625";"LokiBot";"http://remote-client.pro/controls/frank/fre.php";"remote-client.pro";"24-07-2018";
"3626";"LokiBot";"http://rhostbh.gq/chris/five/fre.php";"rhostbh.gq";"24-07-2018";
"3627";"LokiBot";"http://rmsalf.com/multi980/mertyui989/fre.php";"45.122.138.6";"24-07-2018";
"3628";"LokiBot";"http://saamart.com.au/wp-includes/js/thupload/fre.php";"27.121.64.190";"24-07-2018";
"3629";"LokiBot";"http://saftygroup.com/app/Panel/five/fre.php";"138.201.66.203";"24-07-2018";
"3630";"LokiBot";"http://sarana-sukses.com/zix/panel/five/fre.php";"103.229.72.76";"24-07-2018";
"3631";"LokiBot";"http://sarana-sukses.com/zzz/Panel/five/fre.php";"103.229.72.76";"24-07-2018";
"3632";"LokiBot";"http://sasils.men/temp/Panel/five/fre.php";"31.220.40.22";"24-07-2018";
"3633";"LokiBot";"http://schvyer.com/records/five/fre.php";"77.72.0.138";"24-07-2018";
"3634";"LokiBot";"http://securednetwork.se/bruce/fre.php";"77.87.77.59";"24-07-2018";
"3635";"LokiBot";"http://sinfastener.com/gloki/Panel/five/fre.php";"181.174.165.202";"24-07-2018";
"3636";"LokiBot";"http://sir-iyke.com/newpan/yeba/fre.php";"sir-iyke.com";"24-07-2018";
"3637";"LokiBot";"http://snusentern.ml/ntern/snuse/fre.php";"195.20.55.61";"24-07-2018";
"3638";"LokiBot";"http://solaceint.info/tin/Panel/five/fre.php";"solaceint.info";"24-07-2018";
"3639";"LokiBot";"http://spidook.bid/bgd/vfx/xcd/fre.php";"23.227.135.34";"24-07-2018";
"3640";"LokiBot";"http://ssl-server.duckdns.org/admin/fre.php";"91.192.100.43";"24-07-2018";
"3641";"LokiBot";"http://ssl-server.duckdns.org:2011/admin/fre.php";"91.192.100.43";"24-07-2018";
"3642";"LokiBot";"http://stjamesschoolkolkata.com/sql/Panel/five/fre.php";"103.35.164.151";"24-07-2018";
"3643";"LokiBot";"http://sunnynaturelstone.com/bally/five/fre.php";"sunnynaturelstone.com";"24-07-2018";
"3644";"LokiBot";"http://sunnynaturelstone.com/coco/five/fre.php";"sunnynaturelstone.com";"24-07-2018";
"3645";"LokiBot";"http://swarvoskitrad.gq/elber/fre.php";"5.188.231.105";"24-07-2018";
"3646";"LokiBot";"http://swarvoskitrad.gq/francis/fre.php";"5.188.231.105";"24-07-2018";
"3647";"LokiBot";"http://swarvoskitrad.gq/jizzy/fre.php";"5.188.231.105";"24-07-2018";
"3648";"LokiBot";"http://swarvoskitrad.gq/king/fre.php";"5.188.231.105";"24-07-2018";
"3649";"LokiBot";"http://tbmr.nut.cc/ml/tm1/lok/panel/fre.php";"tbmr.nut.cc";"24-07-2018";
"3650";"LokiBot";"http://timbb.usa.cc/ml/tmbr3/lok/panel/fre.php";"timbb.usa.cc";"24-07-2018";
"3651";"LokiBot";"http://tobecome.website/loki2/Panel/five/fre.php";"tobecome.website";"24-07-2018";
"3652";"LokiBot";"http://toksben.ga/manipo/Panel/five/fre.php";"toksben.ga";"24-07-2018";
"3653";"LokiBot";"http://toplock.ml/tain/tach/fre.php";"195.20.53.107";"24-07-2018";
"3654";"LokiBot";"http://topstar-it.com/chisom/fre.php";"topstar-it.com";"24-07-2018";
"3655";"LokiBot";"http://topstar-it.com/chukwu/fre.php";"topstar-it.com";"24-07-2018";
"3656";"LokiBot";"http://topstar-it.com/coolboy/fre.php";"topstar-it.com";"24-07-2018";
"3657";"LokiBot";"http://topstar-it.com/declan/fre.php";"topstar-it.com";"24-07-2018";
"3658";"LokiBot";"http://topstar-it.com/emy/fre.php";"topstar-it.com";"24-07-2018";
"3659";"LokiBot";"http://topstar-it.com/whee/fre.php";"topstar-it.com";"24-07-2018";
"3660";"LokiBot";"http://tran.navelr.com/five/fre.php";"tran.navelr.com";"24-07-2018";
"3661";"LokiBot";"http://trance.daitokaiun-jp.co/brew/sun/quakes/solar/gem/fre.php";"trance.daitokaiun-jp.co";"24-07-2018";
"3662";"LokiBot";"http://trance.daitokaiun-jp.co/brew/sun/zeya/solar/gem/fre.php";"trance.daitokaiun-jp.co";"24-07-2018";
"3663";"LokiBot";"http://tytshstdhetsku.cf/juki/fre.php";"104.27.159.71";"24-07-2018";
"3664";"LokiBot";"http://umarguzardijye.com/work/fre.php";"umarguzardijye.com";"24-07-2018";
"3665";"LokiBot";"http://valdepian.com/proba/valdepian/Panel/five/fre.php";"178.218.172.18";"24-07-2018";
"3666";"LokiBot";"http://verificatcert.ga/evans/fre.php";"verificatcert.ga";"24-07-2018";
"3667";"LokiBot";"http://whopetithelp.ru/crystal/fre.php";"104.237.196.27";"24-07-2018";
"3668";"LokiBot";"http://windjutsu.nl/red/blue/fre.php";"82.221.129.17";"24-07-2018";
"3669";"LokiBot";"http://www.dreadtraders.tk/szdfds/panel/five/fre.php";"www.dreadtraders.tk";"24-07-2018";
"3670";"LokiBot";"http://www.easymoney.behinpaadgdn2018.ru/emmy/fre.php";"www.easymoney.behinpaadgdn2018.ru";"24-07-2018";
"3671";"LokiBot";"http://www.golibanu.info/nonny/fre.php";"www.golibanu.info";"24-07-2018";
"3672";"LokiBot";"http://www.houseandhoundcare.com/admin/Panel/five/fre.php";"192.124.249.118";"24-07-2018";
"3673";"LokiBot";"http://www.indeedolifield.com/godbless/Panel/five/fre.php";"209.205.200.90";"24-07-2018";
"3674";"LokiBot";"http://www.jowakasuperlinksltd.com/error/empty/back/fre.php";"69.16.238.208";"24-07-2018";
"3675";"LokiBot";"http://www.labamayu.info/neu/fre.php";"www.labamayu.info";"24-07-2018";
"3676";"LokiBot";"http://www.meshhor.com/bukas/fre.php";"www.meshhor.com";"24-07-2018";
"3677";"LokiBot";"http://www.netpy.usa.cc/ml/tm3/lok/panel/fre.php";"www.netpy.usa.cc";"24-07-2018";
"3678";"LokiBot";"http://www.oceanclubsreloaded.us/gfbfg/panel/five/fre.php";"198.54.117.200";"24-07-2018";
"3679";"LokiBot";"http://www.oceanclubsreloaded.us/hgdgxv/Panel/five/fre.php";"198.54.117.200";"24-07-2018";
"3680";"LokiBot";"http://www.rb-nitl.com/Panel/five/fre.php";"www.rb-nitl.com";"24-07-2018";
"3681";"LokiBot";"http://www.tach-longusa.com/new22322/panel/five/fre.php";"94.102.60.3";"24-07-2018";
"3682";"LokiBot";"http://www.tutakamon.com/0rigama/five/fre.php";"107.180.1.244";"24-07-2018";
